fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated
2462,Brian Warren,15,15,1,0,"6' 0""",185 lbs.,75,Orthodox,,1.16,0.21,4.63,0.57,0.0,0.0,0.0,0.0,2018-11-21 22:06:13.807418
2463,Joe Warren,7,3,0,0,"5' 6""",135 lbs.,68,Orthodox,"Oct 31, 1976",2.15,0.46,2.39,0.52,6.14,0.46,0.6,0.0,2018-11-21 22:06:15.750226
2464,Terrion Ware,17,9,0,0,"5' 8""",135 lbs.,71,Orthodox,"Mar 31, 1986",4.02,0.32,6.07,0.5,0.5,0.22,0.44,0.0,2018-11-21 22:06:20.629189
2465,Charlie Ward,3,3,0,0,"5' 11""",170 lbs.,73,Orthodox,"Dec 17, 1980",1.64,0.19,7.21,0.53,0.0,0.0,0.0,0.0,2018-11-21 22:06:24.25652
2466,Brennan Ward,14,5,0,0,"5' 10""",170 lbs.,71,,"Jun 28, 1988",7.2,0.6,2.76,0.52,0.0,0.0,1.0,3.6,2018-11-21 22:06:27.724254
2467,Curt Warburton,7,3,0,0,"6' 0""",155 lbs.,73,Orthodox,,2.13,0.42,3.44,0.43,2.35,0.5,0.83,0.9,2018-11-21 22:06:31.023437
2468,An Ying Wang,2,2,0,0,"6' 0""",170 lbs.,73,Orthodox,"Apr 04, 1991",1.32,0.26,1.63,0.44,0.0,0.0,0.33,0.0,2018-11-21 22:06:35.125482
2469,Sai Wang,8,5,1,0,"6' 0""",170 lbs.,72,Southpaw,"Jan 14, 1986",3.17,0.46,2.27,0.53,0.0,0.0,0.77,0.0,2018-11-21 22:06:40.589874
2470,Andy Wang,7,8,1,1,"5' 6""",155 lbs.,71,Orthodox,"May 28, 1977",3.43,0.36,10.29,0.62,0.0,0.0,0.0,0.0,2018-11-21 22:06:43.770376
2471,Dimitiri Wanderley,5,2,0,0,,205 lbs.,76,Orthodox,,0.92,0.25,4.31,0.3,1.16,0.2,0.0,0.0,2018-11-21 22:06:45.72114
2472,Erick Wanderlei,3,3,0,0,"6' 1""",205 lbs.,76,Orthodox,,0.63,0.41,2.66,0.4,3.8,0.66,0.0,1.9,2018-11-21 22:06:50.076502
2473,Patrick Walsh,5,3,0,0,"5' 11""",185 lbs.,71,,"Nov 28, 1988",2.03,0.19,2.83,0.64,3.0,0.54,1.0,1.5,2018-11-21 22:06:53.31086
2474,Richard Walsh,9,6,0,0,"6' 0""",170 lbs.,73,,"Dec 01, 1988",3.84,0.46,2.72,0.58,1.55,0.4,0.66,0.2,2018-11-21 22:06:57.844744
2475,Cory Walmsley,8,2,0,0,"6' 0""",205 lbs.,76,Orthodox,,0.79,1.0,1.18,0.5,0.0,0.0,0.0,0.0,2018-11-21 22:06:59.936156
2476,Jimmy Wallhead,29,11,0,0,"5' 10""",170 lbs.,73,Orthodox,"Mar 14, 1984",3.19,0.26,6.65,0.49,0.0,0.0,1.0,0.0,2018-11-21 22:07:02.808481
2477,Randall Wallace,15,6,0,0,"5' 11""",185 lbs.,73,Orthodox,"Mar 01, 1989",1.13,0.38,4.11,0.45,2.13,0.5,0.0,0.0,2018-11-21 22:07:07.613665
2478,Jeremy Wallace,4,5,0,0,"5' 9""",,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:07:11.27089
2479,Rodney Wallace,11,4,1,0,"5' 9""",205 lbs.,72,Switch,"Nov 21, 1981",1.13,0.46,3.44,0.45,6.0,0.54,0.28,1.0,2018-11-21 22:07:13.533821
2480,Crafton Wallace,18,6,1,0,"6' 0""",185 lbs.,75,Orthodox,"Nov 10, 1975",1.55,0.44,2.36,0.47,0.0,0.0,0.42,0.0,2018-11-21 22:07:17.874224
2481,Ben Wall,7,2,1,0,"5' 10""",155 lbs.,73,Orthodox,"Mar 25, 1989",1.47,0.29,8.53,0.29,0.0,0.0,1.0,0.0,2018-11-21 22:07:22.708329
2482,Johnny Walker,15,3,0,0,"6' 5""",205 lbs.,82,Orthodox,"Mar 30, 1992",5.37,0.7,3.36,0.25,0.89,1.0,1.0,2.6,2018-11-21 22:07:26.060349
2483,Donny Walker,15,8,0,0,"5' 9""",135 lbs.,68,,"Jan 04, 1980",1.81,0.37,3.85,0.46,0.0,0.0,0.57,1.7,2018-11-21 22:07:31.173685
2484,Herschel Walker,2,0,0,0,"6' 1""",215 lbs.,77,Orthodox,"Mar 03, 1962",3.42,0.67,0.45,0.46,1.94,1.0,1.0,0.0,2018-11-21 22:07:34.397095
2485,Andre Walker,1,5,0,0,"5' 11""",205 lbs.,76,Southpaw,,2.28,0.31,4.36,0.34,0.0,0.0,0.0,0.0,2018-11-21 22:07:36.415678
2486,Chase Waldon,11,2,0,0,"6' 1""",185 lbs.,75,Orthodox,"Sep 19, 1986",1.03,0.28,6.72,0.38,7.76,0.33,0.0,0.0,2018-11-21 22:07:39.082574
2487,TJ Waldburger,16,9,0,0,"5' 11""",170 lbs.,75,Orthodox,"Apr 25, 1988",2.02,0.51,2.39,0.4,3.03,0.46,0.4,4.8,2018-11-21 22:07:41.027355
2488,Neil Wain,10,3,0,0,"5' 10""",242 lbs.,77,Orthodox,,2.64,0.5,8.57,0.43,0.0,0.0,0.5,0.0,2018-11-21 22:07:44.336512
2489,Chris Wade,12,3,0,0,"5' 10""",155 lbs.,70,Orthodox,"Sep 30, 1987",1.7,0.53,1.75,0.51,2.6,0.51,0.55,1.1,2018-11-21 22:07:48.080508
2490,James Wade,4,10,0,0,"5' 10""",205 lbs.,76,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:07:52.140682
2491,Mark Vorgeas,5,3,1,0,"5' 10""",135 lbs.,68,,,3.87,0.32,4.19,0.51,0.0,0.0,0.5,0.8,2018-11-21 22:07:54.781602
2492,Milco Voorn,20,10,1,0,,220 lbs.,77,Orthodox,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-11-21 22:07:57.586108
2493,Jason Von Flue,14,12,1,0,"6' 0""",170 lbs.,73,Orthodox,"Aug 01, 1975",1.89,0.36,3.23,0.52,0.62,0.16,0.58,1.5,2018-11-21 22:08:02.165893
2494,Alexander Volkov,30,7,0,0,"6' 7""",250 lbs.,80,Orthodox,"Oct 24, 1988",5.31,0.6,2.39,0.56,0.86,0.75,0.75,0.3,2018-11-21 22:08:06.976016
2495,Jacob Volkmann,15,4,0,0,"5' 9""",155 lbs.,71,Southpaw,"Sep 05, 1980",1.19,0.34,1.78,0.52,3.19,0.48,0.52,2.0,2018-11-21 22:08:09.866316
2496,Alexander Volkanovski,18,1,0,0,"5' 6""",145 lbs.,71,Orthodox,"Sep 29, 1988",6.09,0.63,2.55,0.63,3.87,0.41,0.82,0.7,2018-11-21 22:08:12.734651
2497,Bobby Voelker,24,12,0,0,"6' 0""",170 lbs.,75,Orthodox,"Apr 26, 1979",4.01,0.35,5.84,0.42,1.04,0.5,0.66,0.0,2018-11-21 22:08:16.789816
2498,Falaniko Vitale,29,10,0,0,"5' 10""",185 lbs.,75,Orthodox,"Jul 14, 1974",1.88,0.49,3.68,0.47,0.72,0.33,0.86,0.0,2018-11-21 22:08:20.030158
2499,Brandon Visher,13,3,0,0,"5' 6""",135 lbs.,68,Orthodox,"May 06, 1984",2.55,0.45,3.76,0.42,0.67,0.2,0.0,0.0,2018-11-21 22:08:23.803076
2500,Marcos Vinicius,20,6,1,0,"5' 9""",125 lbs.,70,Orthodox,"Dec 05, 1979",1.93,0.49,2.91,0.47,0.0,0.0,0.25,0.5,2018-11-21 22:08:28.056709
2501,Yuri Villefort,6,3,0,0,"6' 0""",170 lbs.,73,Orthodox,"Mar 23, 1991",3.18,0.43,5.42,0.55,2.0,0.35,0.4,0.3,2018-11-21 22:08:30.84324
2502,Danillo Villefort,13,4,0,0,"6' 1""",185 lbs.,75,Orthodox,"May 08, 1983",2.86,0.37,2.4,0.68,1.71,0.66,0.33,1.7,2018-11-21 22:08:35.183665
2503,Joey Villasenor,28,9,0,0,"6' 0""",185 lbs.,75,Orthodox,"Oct 17, 1975",2.05,0.38,3.26,0.52,0.71,0.4,0.53,1.1,2018-11-21 22:08:38.344197
2504,Pablo Villaseca,12,3,0,0,"5' 7""",155 lbs.,71,,"Jan 26, 1987",2.79,0.42,3.25,0.65,2.5,0.5,0.33,0.0,2018-11-21 22:08:42.322567
2505,Ruben Villareal,19,23,3,0,"6' 4""",265 lbs.,77,Orthodox,"May 01, 1970",5.18,0.53,4.86,0.35,0.0,0.0,0.0,0.0,2018-11-21 22:08:45.850164
2506,Gian Villante,17,10,0,0,"6' 3""",205 lbs.,76,Orthodox,"Aug 18, 1985",4.25,0.42,5.31,0.56,0.53,0.23,0.83,0.0,2018-11-21 22:08:49.872416
2507,DeMarco Villalona,1,3,0,0,"5' 9""",185 lbs.,75,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:08:52.893319
2508,Alejandro Villalobos,17,5,0,0,"5' 7""",145 lbs.,70,,"Oct 26, 1979",3.93,0.46,4.07,0.67,1.0,0.5,0.0,0.0,2018-11-21 22:08:57.667563
2509,Steve Vigneault,12,6,0,0,"5' 10""",185 lbs.,75,Orthodox,"Feb 14, 1978",2.19,0.28,5.75,0.44,0.0,0.0,1.0,0.0,2018-11-21 22:09:01.575121
2510,Ketlen Vieira,10,0,0,0,"5' 8""",135 lbs.,68,Orthodox,"Aug 26, 1991",2.62,0.36,3.69,0.56,2.21,0.57,0.92,0.8,2018-11-21 22:09:05.755245
2511,Reginaldo Vieira,14,5,0,0,"5' 7""",135 lbs.,65,,"Nov 26, 1982",3.76,0.4,2.89,0.59,1.97,0.27,0.25,0.8,2018-11-21 22:09:09.234365
2512,Milton Vieira,13,8,2,0,"6' 0""",145 lbs.,72,Orthodox,"Oct 04, 1978",1.13,0.35,2.36,0.48,2.67,0.53,0.12,0.7,2018-11-21 22:09:12.358693
2513,James Vick,13,2,0,0,"6' 3""",155 lbs.,76,Orthodox,"Feb 23, 1987",4.16,0.38,3.05,0.62,0.32,0.33,0.56,0.8,2018-11-21 22:09:16.302323
2514,Vitor Vianna,12,1,1,0,,205 lbs.,76,Orthodox,,3.1,0.3,8.28,0.52,0.0,0.0,0.0,0.0,2018-11-21 22:09:19.452881
2515,Polyana Viana,10,2,0,0,"5' 5""",115 lbs.,67,Orthodox,"Jun 14, 1992",3.08,0.39,2.44,0.51,1.59,0.28,0.5,2.4,2018-11-21 22:09:23.033337
2516,Guilherme Viana,7,3,0,0,"6' 4""",205 lbs.,76,,,2.92,0.4,2.72,0.59,1.2,0.66,0.77,0.0,2018-11-21 22:09:27.355764
2517,Hugo Viana,8,4,0,0,"5' 6""",135 lbs.,67,Orthodox,"Sep 26, 1982",3.05,0.38,3.2,0.57,0.22,0.06,0.5,0.0,2018-11-21 22:09:32.41128
2518,Marvin Vettori,12,4,1,0,"6' 0""",185 lbs.,74,Southpaw,"Sep 20, 1993",3.41,0.39,2.96,0.64,1.63,0.43,0.73,0.9,2018-11-21 22:09:35.25366
2519,Bryan Vetell,4,3,0,0,"6' 3""",265 lbs.,77,Southpaw,"Jul 26, 1977",2.74,0.6,2.13,0.41,0.0,0.0,0.0,0.0,2018-11-21 22:09:38.02428
2520,Renato Verissimo,7,5,0,1,"6' 1""",170 lbs.,73,Orthodox,"Aug 03, 1973",0.92,0.48,1.87,0.47,1.46,0.3,0.5,2.5,2018-11-21 22:09:42.09837
2521,Joe Veres,4,3,0,0,"5' 7""",155 lbs.,71,Orthodox,"Nov 09, 1977",0.0,0.0,5.55,0.27,0.0,0.0,0.0,0.0,2018-11-21 22:09:45.697752
2522,Ernie Verdicia,0,1,0,0,"5' 11""",199 lbs.,76,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:09:49.535519
2523,Marlon Vera,12,5,1,0,"5' 8""",135 lbs.,70,Switch,"Dec 02, 1992",3.23,0.44,3.93,0.52,0.78,0.37,0.68,1.3,2018-11-21 22:09:53.775168
2524,Kerry Vera,2,0,0,0,"5' 7""",135 lbs.,68,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:09:56.896826
2525,Brandon Vera,12,7,0,1,"6' 3""",230 lbs.,76,Orthodox,"Oct 10, 1977",3.03,0.56,2.81,0.52,0.7,0.53,0.59,0.2,2018-11-21 22:10:01.318013
2526,Scott Ventimiglia,14,6,1,0,"5' 11""",185 lbs.,75,,"Nov 17, 1972",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:10:03.706657
2527,Jerrel Venetiaan,4,3,0,1,"6' 1""",195 lbs.,76,Orthodox,"Mar 09, 1971",0.81,0.33,1.51,0.67,0.0,0.0,0.6,0.0,2018-11-21 22:10:07.681033
2528,Luigi Vendramini,8,1,0,0,"5' 8""",170 lbs.,0,Orthodox,"Jan 16, 1996",0.63,0.23,2.37,0.53,0.0,0.0,0.0,2.4,2018-11-21 22:10:11.906745
2529,Karlos Vemola,10,4,0,0,"6' 0""",185 lbs.,75,Orthodox,"Jul 03, 1985",1.67,0.44,2.13,0.37,1.93,0.25,0.31,1.7,2018-11-21 22:10:15.057342
2530,Bojan Velickovic,15,6,1,0,"6' 0""",170 lbs.,76,Southpaw,"Dec 18, 1988",2.18,0.34,2.31,0.57,0.67,0.25,0.55,0.5,2018-11-21 22:10:18.685628
2531,David Velasquez,10,9,0,0,"5' 5""",145 lbs.,70,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:10:22.591168
2532,Cain Velasquez,14,2,0,0,"6' 1""",240 lbs.,77,Orthodox,"Jul 28, 1982",6.38,0.57,2.29,0.57,5.15,0.45,0.85,0.4,2018-11-21 22:10:27.637707
2533,Joe Vedepo,11,5,0,0,"6' 0""",185 lbs.,75,Orthodox,,1.43,0.42,5.71,0.38,1.07,0.2,0.0,0.0,2018-11-21 22:10:31.133366
2534,Matt Veach,15,4,0,0,"5' 11""",155 lbs.,71,Orthodox,"May 31, 1981",1.12,0.28,4.91,0.44,3.64,0.38,1.0,1.5,2018-11-21 22:10:33.923885
2535,Manny Vazquez,11,2,0,0,"5' 10""",125 lbs.,72,Orthodox,"Nov 19, 1993",1.47,0.41,2.67,0.48,1.0,0.33,0.0,1.0,2018-11-21 22:10:37.714756
2536,Javier Vazquez,16,5,0,0,"5' 7""",145 lbs.,69,Southpaw,"Jul 16, 1977",2.43,0.36,1.99,0.72,2.56,0.52,0.57,1.5,2018-11-21 22:10:41.466729
2537,Yuri Vaulin,0,1,0,0,"6' 4""",197 lbs.,76,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:10:44.590406
2538,Billy Vaughan,11,9,0,0,"5' 6""",155 lbs.,71,,"Dec 02, 1983",0.0,0.0,1.36,0.5,0.0,0.0,0.0,0.0,2018-11-21 22:10:49.828386
2539,Linton Vassell,18,5,0,1,"6' 4""",205 lbs.,76,,"Jun 03, 1983",3.39,0.37,2.13,0.54,2.46,0.5,0.5,0.0,2018-11-21 22:10:51.98365
2540,Guilherme Vasconcelos,3,2,0,0,"6' 0""",185 lbs.,74,Orthodox,"Mar 23, 1986",3.27,0.29,4.4,0.7,0.0,0.0,0.0,0.0,2018-11-21 22:10:55.915122
2541,Jamie Varner,21,11,1,2,"5' 8""",155 lbs.,72,Orthodox,"Oct 12, 1984",2.92,0.34,2.55,0.58,3.49,0.53,0.66,0.8,2018-11-21 22:11:01.033445
2542,Paul Varelans,9,9,0,0,"6' 8""",300 lbs.,77,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:11:05.179392
2543,Paige VanZant,7,4,0,0,"5' 4""",115 lbs.,65,Orthodox,"Mar 26, 1994",3.47,0.51,2.72,0.43,1.41,0.34,0.4,0.7,2018-11-21 22:11:08.322966
2544,Lando Vannata,9,3,2,0,"5' 9""",155 lbs.,71,Orthodox,"Mar 14, 1992",5.03,0.42,5.52,0.54,1.52,0.41,0.7,0.4,2018-11-21 22:11:12.399074
2545,Austin Vanderford,4,0,0,0,"5' 11""",170 lbs.,74,Orthodox,"Mar 21, 1990",3.9,0.52,5.19,0.45,0.0,0.0,1.0,1.9,2018-11-21 22:11:14.925324
2546,Chad Vance,6,5,0,0,"6' 0""",185 lbs.,75,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:11:18.88776
2547,Lloyd Van Dams,0,1,0,0,"6' 1""",240 lbs.,77,Southpaw,"Mar 05, 1972",0.0,0.0,3.01,0.15,0.0,0.0,0.0,0.0,2018-11-21 22:11:22.141043
2548,Ron van Clief,0,1,0,0,"5' 10""",190 lbs.,76,Orthodox,"Jan 25, 1943",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:11:25.413299
2549,Matt Van Buren,7,4,0,0,"6' 5""",205 lbs.,76,,"Jun 12, 1986",7.73,0.45,6.82,0.49,0.0,0.0,0.5,0.0,2018-11-21 22:11:30.741089
2550,Mike van Arsdale,8,5,0,0,"6' 2""",205 lbs.,76,Switch,"Jun 20, 1965",1.52,0.41,1.91,0.41,1.06,0.14,0.37,0.0,2018-11-21 22:11:32.633007
2551,Isaac Vallie-Flagg,14,6,1,0,"5' 8""",155 lbs.,68,Orthodox,"Apr 08, 1978",5.56,0.47,5.6,0.45,0.2,0.12,0.58,0.0,2018-11-21 22:11:35.870382
2552,Andrew Valladerez,2,4,0,0,,135 lbs.,68,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:11:40.861045
2553,Victor Valimaki,16,8,0,0,"6' 0""",205 lbs.,76,Orthodox,,3.94,0.3,2.99,0.67,0.9,0.14,0.0,0.0,2018-11-21 22:11:43.444141
2554,Victor Valenzuela,11,6,2,0,"5' 10""",155 lbs.,71,,,1.28,1.0,2.55,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:11:48.052803
2555,Charlie Valencia,12,7,0,0,"5' 3""",135 lbs.,64,Orthodox,"Oct 31, 1974",2.58,0.37,2.61,0.77,1.4,0.53,0.75,0.5,2018-11-21 22:11:52.473989
2556,Egidijus Valavicius,20,9,0,0,"6' 0""",200 lbs.,76,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:11:56.391545
2557,Richie Vaculik,10,5,0,0,"5' 6""",125 lbs.,69,Orthodox,"Jun 19, 1983",3.69,0.46,4.09,0.57,3.0,0.45,0.31,1.0,2018-11-21 22:12:00.093629
2558,Kamaru Usman,13,1,0,0,"6' 0""",170 lbs.,76,Switch,"May 11, 1987",3.64,0.48,1.46,0.63,3.85,0.47,1.0,0.3,2018-11-21 22:12:03.975279
2559,Yasuhiro Urushitani,19,6,6,0,"5' 5""",125 lbs.,67,Southpaw,"Sep 08, 1976",3.47,0.39,4.71,0.65,0.0,0.0,0.8,0.0,2018-11-21 22:12:07.456953
2560,Nick Urso,10,3,0,1,"5' 6""",125 lbs.,66,Southpaw,"Sep 26, 1985",3.61,0.45,5.06,0.36,0.0,0.0,0.0,0.0,2018-11-21 22:12:11.244831
2561,Elias Urbina,3,1,0,0,"6' 3""",185 lbs.,77,Southpaw,"Oct 09, 1993",3.85,0.37,6.17,0.5,0.0,0.0,0.0,0.0,2018-11-21 22:12:15.664604
2562,Hector Urbina,25,10,1,0,"5' 11""",170 lbs.,73,Orthodox,"Sep 17, 1987",0.97,0.38,2.44,0.39,0.0,0.0,0.38,3.8,2018-11-21 22:12:19.251994
2563,Kengo Ura,10,8,2,0,"5' 9""",165 lbs.,73,,"Jun 20, 1981",1.05,0.37,2.38,0.48,2.85,0.28,0.5,1.4,2018-11-21 22:12:23.026931
2564,Caol Uno,26,15,5,0,"5' 7""",155 lbs.,70,Southpaw,"May 08, 1975",1.91,0.49,1.9,0.5,1.95,0.31,0.37,0.5,2018-11-21 22:12:27.476018
2565,Zach Underwood,8,4,0,0,"6' 2""",185 lbs.,75,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:12:31.536169
2566,Jeremy Umphries,5,2,0,0,,160 lbs.,73,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:12:33.849012
2567,Gasan Umalatov,15,5,1,0,"5' 11""",170 lbs.,71,Orthodox,"Sep 11, 1982",2.23,0.39,4.1,0.59,0.75,0.17,0.9,0.0,2018-11-21 22:12:36.159838
2568,Andy Uhrich,6,3,0,0,"6' 0""",170 lbs.,73,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:12:39.905805
2569,Christian Uflacker,3,0,0,0,"5' 11""",170 lbs.,73,,"Aug 04, 1985",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:12:43.297764
2570,Ryuki Ueyama,11,13,5,1,"5' 11""",180 lbs.,75,Southpaw,"Apr 17, 1976",0.13,0.21,1.4,0.46,0.5,1.0,0.0,1.5,2018-11-21 22:12:47.441691
2571,Alberto Uda,9,2,0,0,"6' 3""",185 lbs.,77,Orthodox,"Aug 08, 1984",1.79,0.52,3.49,0.45,2.83,0.5,0.66,0.0,2018-11-21 22:12:50.044712
2572,Austin Tweedy,10,1,0,0,"5' 9""",155 lbs.,68,Orthodox,"Sep 25, 1990",4.29,0.66,6.43,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:12:54.485845
2573,Jalin Turner,7,4,0,0,"6' 3""",170 lbs.,77,Southpaw,"May 18, 1995",10.83,0.53,9.25,0.43,1.69,1.0,0.0,0.0,2018-11-21 22:12:57.436983
2574,Courtney Turner,0,3,0,0,"6' 2""",170 lbs.,73,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:13:02.025697
2575,Ricky Turcios,8,1,0,0,"5' 9""",135 lbs.,71,Orthodox,"Jun 05, 1993",7.33,0.37,4.07,0.64,0.0,0.0,0.0,0.0,2018-11-21 22:13:05.986138
2576,Albert Tumenov,17,4,0,0,"5' 11""",170 lbs.,73,Orthodox,"Dec 26, 1991",3.76,0.42,3.34,0.58,0.2,0.2,0.75,0.0,2018-11-21 22:13:09.215507
2577,Teila Tuli,0,1,0,0,"6' 0""",430 lbs.,77,Orthodox,"Jun 14, 1969",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:13:12.315225
2578,Zubaira Tukhugov,18,4,0,0,"5' 8""",145 lbs.,68,Orthodox,"Jan 15, 1991",2.53,0.35,2.09,0.69,2.13,0.46,1.0,0.0,2018-11-21 22:13:16.279631
2579,Tai Tuivasa,10,0,0,0,"6' 2""",264 lbs.,75,Southpaw,"Mar 16, 1993",5.21,0.55,2.92,0.58,0.0,0.0,1.0,0.0,2018-11-21 22:13:20.276613
2580,Blair Tugman,10,6,0,0,"6' 0""",135 lbs.,68,,,2.25,0.53,0.93,0.5,7.5,0.6,0.0,0.0,2018-11-21 22:13:24.714821
2581,Tom Tuggle,0,3,0,0,"6' 2""",250 lbs.,77,Orthodox,,0.0,0.0,2.14,0.0,32.14,1.0,0.0,0.0,2018-11-21 22:13:27.009689
2582,Jumabieke Tuerxun,17,3,1,0,"5' 7""",135 lbs.,67,Orthodox,"Apr 17, 1986",1.6,0.28,3.08,0.59,0.47,0.11,0.66,0.9,2018-11-21 22:13:30.170041
2583,Gavin Tucker,10,1,0,0,"5' 6""",145 lbs.,66,Southpaw,"Jun 17, 1986",2.6,0.31,5.07,0.53,0.5,0.2,0.42,0.5,2018-11-21 22:13:33.211892
2584,Jon Tuck,10,5,0,0,"5' 11""",155 lbs.,73,Orthodox,"Aug 28, 1984",3.0,0.4,3.74,0.6,0.42,0.33,0.5,1.0,2018-11-21 22:13:36.33921
2585,Chris Tuchscherer,21,4,0,1,"6' 2""",258 lbs.,76,Orthodox,"Sep 08, 1975",1.35,0.31,3.17,0.47,1.19,0.18,0.0,0.6,2018-11-21 22:13:39.784977
2586,Abel Trujillo,15,8,0,1,"5' 8""",155 lbs.,70,Orthodox,"Sep 18, 1983",2.65,0.41,2.31,0.59,2.18,0.45,0.4,0.4,2018-11-21 22:13:43.071218
2587,Reynaldo Trujillo,8,7,0,0,"5' 9""",155 lbs.,71,,"Jan 01, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:13:47.528285
2588,Aaron Trujillo,0,1,0,0,"5' 5""",125 lbs.,67,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:13:51.65825
2589,Tor Troeng,16,7,1,0,"6' 2""",185 lbs.,77,Orthodox,"Jan 25, 1983",1.16,0.46,3.26,0.32,0.62,0.07,0.66,0.3,2018-11-21 22:13:53.297892
2590,Michael Trizano,9,0,0,0,"5' 11""",155 lbs.,73,Orthodox,"Dec 31, 1991",3.1,0.54,1.73,0.67,0.5,0.5,0.86,1.0,2018-11-21 22:13:56.952104
2591,Damien Trites,7,6,0,0,"5' 11""",165 lbs.,73,,"Aug 23, 1979",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:14:01.278543
2592,Francisco Trinaldo,23,6,0,0,"5' 9""",155 lbs.,70,Southpaw,"Aug 24, 1978",3.27,0.45,2.47,0.6,1.17,0.45,0.63,0.5,2018-11-21 22:14:05.017575
2593,Frank Trigg,21,9,0,0,"5' 9""",170 lbs.,71,Southpaw,"May 07, 1972",2.79,0.46,1.9,0.56,2.35,0.47,0.75,0.8,2018-11-21 22:14:09.211368
2594,Angelo Trevino,7,2,0,0,"5' 11""",170 lbs.,0,Switch,"Jun 10, 1993",5.19,0.54,3.9,0.47,0.0,0.0,1.0,0.0,2018-11-21 22:14:12.496592
2595,Francisco Trevino,12,2,0,0,"5' 9""",155 lbs.,70,Orthodox,"Dec 17, 1981",2.65,0.42,2.42,0.64,0.97,0.22,0.41,0.0,2018-11-21 22:14:14.36759
2596,Alexander Trevino,5,2,0,0,,170 lbs.,73,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:14:18.309035
2597,Bryan Travers,14,3,0,0,,155 lbs.,71,,"Apr 11, 1983",2.33,0.48,3.93,0.55,2.0,0.28,0.63,0.0,2018-11-21 22:14:22.643453
2598,Roberto Traven,6,4,1,0,"6' 3""",227 lbs.,77,Orthodox,"Sep 16, 1968",0.92,0.5,2.77,0.57,0.0,0.0,0.0,0.0,2018-11-21 22:14:26.999845
2599,Minoru Toyonaga,2,5,0,0,"5' 11""",195 lbs.,76,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:14:31.329244
2600,Salim Touahri,10,2,0,0,"5' 10""",170 lbs.,72,Orthodox,"Sep 28, 1989",2.33,0.47,2.53,0.6,0.0,0.0,0.71,0.0,2018-11-21 22:14:34.731153
2601,Jose Torres,8,1,0,0,"5' 4""",125 lbs.,65,Orthodox,"Aug 02, 1992",4.37,0.36,9.84,0.5,1.28,0.33,0.75,0.0,2018-11-21 22:14:38.813264
2602,Abram Torres,4,3,0,0,"5' 10""",170 lbs.,73,,"Oct 29, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21 22:14:42.288958
2603,Alex Torres,2,2,0,0,"5' 10""",145 lbs.,70,Orthodox,"May 29, 1988",2.47,0.37,2.73,0.69,2.0,0.22,0.5,0.0,2018-11-21 22:14:46.098555
2604,Tecia Torres,10,3,0,0,"5' 1""",115 lbs.,60,Orthodox,"Aug 16, 1989",4.44,0.48,3.11,0.65,0.83,0.17,0.42,0.1,2018-11-21 22:14:49.84292
